frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1291.288000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
1,1,14.855000,,,,,,,,,,0
2,1,14.445000,,,,,,,,,,0
3,1,13.513000,,,,,,,,,,0
4,1,13.192000,,,,,,,,,,0
5,1,13.247000,,,,,,,,,,0
6,1,13.159000,,,,,,,,,,0
7,1,13.384000,,,,,,,,,,0
8,1,13.269000,,,,,,,,,,0
9,1,13.096000,,,,,,,,,,0
10,1,13.343000,,,,,,,,,,0
11,1,13.193000,,,,,,,,,,0
12,1,13.224000,,,,,,,,,,0
13,1,13.356000,,,,,,,,,,0
14,1,13.428000,,,,,,,,,,0
15,1,13.306000,,,,,,,,,,0
16,1,12.678000,,,,,,,,,,0
17,1,12.727000,,,,,,,,,,0
18,1,12.778000,,,,,,,,,,0
19,1,12.729000,,,,,,,,,,0
20,1,12.771000,,,,,,,,,,0
21,1,12.782000,,,,,,,,,,0
22,1,12.858000,,,,,,,,,,0
23,1,12.940000,,,,,,,,,,0
24,1,13.105000,,,,,,,,,,0
25,1,13.340000,,,,,,,,,,0
26,1,13.035000,,,,,,,,,,0
27,1,13.027000,,,,,,,,,,0
28,1,13.041000,,,,,,,,,,0
29,1,13.042000,,,,,,,,,,0
30,1,13.067000,,,,,,,,,,0
31,1,13.073000,,,,,,,,,,0
32,1,13.014000,,,,,,,,,,0
33,1,13.110000,,,,,,,,,,0
34,1,13.137000,,,,,,,,,,0
35,1,13.145000,,,,,,,,,,0
36,1,13.129000,,,,,,,,,,0
37,1,13.119000,,,,,,,,,,0
38,1,13.359000,,,,,,,,,,0
39,1,13.093000,,,,,,,,,,0
40,1,13.015000,,,,,,,,,,0
41,1,13.175000,,,,,,,,,,0
42,1,13.120000,,,,,,,,,,0
43,1,13.181000,,,,,,,,,,0
44,1,13.111000,,,,,,,,,,0
45,1,13.127000,,,,,,,,,,0
46,1,13.112000,,,,,,,,,,0
47,1,13.088000,,,,,,,,,,0
48,1,13.167000,,,,,,,,,,0
49,1,13.087000,,,,,,,,,,0
50,1,13.041000,,,,,,,,,,0
51,1,13.159000,,,,,,,,,,0
52,1,13.398000,,,,,,,,,,0
53,1,13.313000,,,,,,,,,,0
54,1,13.246000,,,,,,,,,,0
55,1,13.297000,,,,,,,,,,0
56,1,13.262000,,,,,,,,,,0
57,1,13.329000,,,,,,,,,,0
58,1,13.250000,,,,,,,,,,0
59,1,13.342000,,,,,,,,,,0
