frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
119,1,13.320000,,,,,,,,,,0
120,1,13.152000,,,,,,,,,,0
121,1,13.434000,,,,,,,,,,0
122,1,13.255000,,,,,,,,,,0
123,1,13.326000,,,,,,,,,,0
124,1,13.314000,,,,,,,,,,0
125,1,13.386000,,,,,,,,,,0
126,1,13.189000,,,,,,,,,,0
127,1,13.120000,,,,,,,,,,0
128,1,13.278000,,,,,,,,,,0
129,1,13.149000,,,,,,,,,,0
130,1,13.112000,,,,,,,,,,0
131,1,13.360000,,,,,,,,,,0
132,1,13.155000,,,,,,,,,,0
133,1,13.234000,,,,,,,,,,0
134,1,13.186000,,,,,,,,,,0
135,1,13.173000,,,,,,,,,,0
136,1,13.245000,,,,,,,,,,0
137,1,13.264000,,,,,,,,,,0
138,1,13.331000,,,,,,,,,,0
139,1,13.136000,,,,,,,,,,0
140,1,13.149000,,,,,,,,,,0
141,1,13.282000,,,,,,,,,,0
142,1,13.255000,,,,,,,,,,0
143,1,13.203000,,,,,,,,,,0
144,1,13.337000,,,,,,,,,,0
145,1,13.192000,,,,,,,,,,0
146,1,13.119000,,,,,,,,,,0
147,1,13.142000,,,,,,,,,,0
148,1,13.217000,,,,,,,,,,0
149,1,13.327000,,,,,,,,,,0
150,1,13.275000,,,,,,,,,,0
151,1,13.248000,,,,,,,,,,0
152,1,13.380000,,,,,,,,,,0
153,1,13.445000,,,,,,,,,,0
154,1,13.121000,,,,,,,,,,0
155,1,13.410000,,,,,,,,,,0
156,1,13.437000,,,,,,,,,,0
157,1,13.168000,,,,,,,,,,0
158,1,13.091000,,,,,,,,,,0
159,1,13.198000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
