frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1235.484000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
1,1,21.943000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
2,1,20.836000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
3,1,21.509000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
4,1,29.409000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
5,1,21.495000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
6,1,21.436000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
7,1,21.290000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
8,1,21.444000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
9,1,21.238000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
10,1,19.554000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
11,1,21.142000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
