frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1242.275000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
1,1,21.180000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
2,1,20.796000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
3,1,20.817000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
4,1,20.313000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
5,1,20.274000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
6,1,19.619000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
7,1,20.178000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
8,1,19.998000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
9,1,18.653000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
10,1,20.453000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
11,1,20.565000,0,0,0.0036239624,0.000316783349,0.000287898359,933120,326592,0,0,1
