frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1226.783000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
1,1,15.385000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
2,1,15.021000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
3,1,15.166000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
4,1,15.176000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
5,1,15.167000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
6,1,15.317000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
7,1,15.221000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
8,1,13.764000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
9,1,13.790000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
10,1,14.426000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
11,1,15.053000,0,0,0.00275802612,0.000201901293,0.000163125074,933120,326592,0,0,1
