frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1235.246000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
1,1,14.363000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
2,1,10.231000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
3,1,10.370000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
4,1,10.121000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
5,1,10.281000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
6,1,10.214000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
7,1,10.329000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
8,1,10.461000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
9,1,10.191000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
10,1,9.150000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
11,1,20.037000,0,0,0.999511719,0.00995931205,0.0155093229,844349,275181,0,0,1
