frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
0,1,1213.584000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
1,1,17.094000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
2,1,10.305000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
3,1,10.500000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
4,1,10.058000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
5,1,10.172000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
6,1,29.543000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
7,1,14.104000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
8,1,10.035000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
9,1,10.156000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
10,1,14.879000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
11,1,30.788000,0,0,0.00330924988,0.000417382163,0.000350873544,933120,326592,0,0,1
