frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
68,1,13.329000,,,,,,,,,,0
69,1,13.352000,,,,,,,,,,0
70,1,13.448000,,,,,,,,,,0
71,1,13.305000,,,,,,,,,,0
72,1,13.277000,,,,,,,,,,0
73,1,13.121000,,,,,,,,,,0
74,1,13.274000,,,,,,,,,,0
75,1,13.249000,,,,,,,,,,0
76,1,13.226000,,,,,,,,,,0
77,1,13.227000,,,,,,,,,,0
78,1,13.288000,,,,,,,,,,0
79,1,13.151000,,,,,,,,,,0
80,1,13.188000,,,,,,,,,,0
81,1,13.386000,,,,,,,,,,0
82,1,13.288000,,,,,,,,,,0
83,1,13.265000,,,,,,,,,,0
84,1,13.234000,,,,,,,,,,0
85,1,13.196000,,,,,,,,,,0
86,1,13.229000,,,,,,,,,,0
87,1,13.369000,,,,,,,,,,0
88,1,13.355000,,,,,,,,,,0
89,1,13.259000,,,,,,,,,,0
90,1,13.216000,,,,,,,,,,0
91,1,13.356000,,,,,,,,,,0
92,1,13.234000,,,,,,,,,,0
93,1,13.171000,,,,,,,,,,0
94,1,13.323000,,,,,,,,,,0
95,1,13.167000,,,,,,,,,,0
96,1,13.200000,,,,,,,,,,0
97,1,13.345000,,,,,,,,,,0
98,1,13.348000,,,,,,,,,,0
99,1,13.306000,,,,,,,,,,0
100,1,13.297000,,,,,,,,,,0
101,1,13.278000,,,,,,,,,,0
102,1,13.329000,,,,,,,,,,0
103,1,13.185000,,,,,,,,,,0
104,1,13.289000,,,,,,,,,,0
105,1,13.233000,,,,,,,,,,0
106,1,13.184000,,,,,,,,,,0
107,1,13.356000,,,,,,,,,,0
108,1,13.330000,,,,,,,,,,0
109,1,13.373000,,,,,,,,,,0
110,1,13.281000,,,,,,,,,,0
111,1,13.342000,,,,,,,,,,0
112,1,13.477000,,,,,,,,,,0
113,1,13.264000,,,,,,,,,,0
114,1,13.154000,,,,,,,,,,0
115,1,13.258000,,,,,,,,,,0
116,1,13.303000,,,,,,,,,,0
117,1,13.189000,,,,,,,,,,0
118,1,13.305000,,,,,,,,,,0
119,1,13.449000,,,,,,,,,,0
120,1,13.280000,,,,,,,,,,0
121,1,13.350000,,,,,,,,,,0
122,1,13.337000,,,,,,,,,,0
123,1,13.331000,,,,,,,,,,0
124,1,13.310000,,,,,,,,,,0
125,1,13.180000,,,,,,,,,,0
126,1,13.337000,,,,,,,,,,0
127,1,13.291000,,,,,,,,,,0
128,1,13.247000,,,,,,,,,,0
129,1,13.310000,,,,,,,,,,0
130,1,13.240000,,,,,,,,,,0
131,1,13.146000,,,,,,,,,,0
132,1,13.213000,,,,,,,,,,0
133,1,13.098000,,,,,,,,,,0
134,1,13.335000,,,,,,,,,,0
135,1,13.555000,,,,,,,,,,0
136,1,13.400000,,,,,,,,,,0
137,1,13.247000,,,,,,,,,,0
138,1,13.249000,,,,,,,,,,0
139,1,13.428000,,,,,,,,,,0
140,1,13.292000,,,,,,,,,,0
141,1,13.272000,,,,,,,,,,0
142,1,13.315000,,,,,,,,,,0
143,1,13.234000,,,,,,,,,,0
144,1,13.385000,,,,,,,,,,0
145,1,13.176000,,,,,,,,,,0
146,1,13.360000,,,,,,,,,,0
147,1,13.320000,,,,,,,,,,0
148,1,13.409000,,,,,,,,,,0
149,1,13.307000,,,,,,,,,,0
150,1,13.260000,,,,,,,,,,0
151,1,13.250000,,,,,,,,,,0
152,1,13.229000,,,,,,,,,,0
153,1,13.213000,,,,,,,,,,0
154,1,13.269000,,,,,,,,,,0
155,1,13.189000,,,,,,,,,,0
156,1,13.235000,,,,,,,,,,0
157,1,13.262000,,,,,,,,,,0
158,1,13.276000,,,,,,,,,,0
159,1,13.204000,0,0,0.999511719,0.0145554146,0.0235020137,800782,251786,0,0,1
