frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
51,1,13.204000,,,,,,,,,,0
52,1,13.414000,,,,,,,,,,0
53,1,13.285000,,,,,,,,,,0
54,1,13.289000,,,,,,,,,,0
55,1,13.143000,,,,,,,,,,0
56,1,13.357000,,,,,,,,,,0
57,1,13.403000,,,,,,,,,,0
58,1,13.134000,,,,,,,,,,0
59,1,13.139000,,,,,,,,,,0
60,1,13.187000,,,,,,,,,,0
61,1,13.276000,,,,,,,,,,0
62,1,13.223000,,,,,,,,,,0
63,1,13.342000,,,,,,,,,,0
64,1,13.086000,,,,,,,,,,0
65,1,13.132000,,,,,,,,,,0
66,1,13.293000,,,,,,,,,,0
67,1,13.214000,,,,,,,,,,0
68,1,13.118000,,,,,,,,,,0
69,1,13.249000,,,,,,,,,,0
70,1,13.214000,,,,,,,,,,0
71,1,13.068000,,,,,,,,,,0
72,1,13.090000,,,,,,,,,,0
73,1,13.394000,,,,,,,,,,0
74,1,13.267000,,,,,,,,,,0
75,1,13.341000,,,,,,,,,,0
76,1,13.290000,,,,,,,,,,0
77,1,13.419000,,,,,,,,,,0
78,1,13.216000,,,,,,,,,,0
79,1,13.426000,,,,,,,,,,0
80,1,13.187000,,,,,,,,,,0
81,1,13.199000,,,,,,,,,,0
82,1,13.291000,,,,,,,,,,0
83,1,13.177000,,,,,,,,,,0
84,1,13.205000,,,,,,,,,,0
85,1,13.161000,,,,,,,,,,0
86,1,13.317000,,,,,,,,,,0
87,1,13.232000,,,,,,,,,,0
88,1,13.309000,,,,,,,,,,0
89,1,13.126000,,,,,,,,,,0
90,1,13.249000,,,,,,,,,,0
91,1,13.128000,,,,,,,,,,0
92,1,13.305000,,,,,,,,,,0
93,1,13.300000,,,,,,,,,,0
94,1,13.207000,,,,,,,,,,0
95,1,13.221000,,,,,,,,,,0
96,1,13.078000,,,,,,,,,,0
97,1,13.347000,,,,,,,,,,0
98,1,13.306000,,,,,,,,,,0
99,1,13.236000,,,,,,,,,,0
100,1,13.334000,,,,,,,,,,0
101,1,13.324000,,,,,,,,,,0
102,1,13.108000,,,,,,,,,,0
103,1,13.141000,,,,,,,,,,0
104,1,13.400000,,,,,,,,,,0
105,1,13.333000,,,,,,,,,,0
106,1,13.045000,,,,,,,,,,0
107,1,13.205000,,,,,,,,,,0
108,1,13.205000,,,,,,,,,,0
109,1,13.297000,,,,,,,,,,0
